А5М,0.5 ,т,536000,,АМГ2Н2Р,2 ,т,612000
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
АЛЮМИНИЕВЫЙ ЛИСТ (продолжение),,,,,АМГ5,14 ; 16,т,962000
Марка,толщина,Ед.изм,Цена,,АМГ5,18 ,т,680000
АМГ2Н2Р,2 ,шт,1461,,АМГ5,20 ; 25; 30; 35,т,567000
АМГ2Н2Р,2 ,шт,2831,,,50 ,,
АМГ2Н2Р,2 ,шт,708,,АМГ5,100 ,т,450000
АМГ2Н2Р,2.5 ; 3,т,612000,,АМГ6,15 ,т,890000
АМГ2Н2Р,3 ,шт,1073,,АМГ6,15 ; 16,т,980000
АМГ2Н2Р,3 ,шт,2146,,АМГ6,18 ; 20; 22; 25,т,596000
АМГ2Н2Р,3 ,шт,4290,,,28 ; 30; 32; 35,,
АМГ2Н2Р,4 ,т,520000,,,40 ; 45; 50,,
АМГ2Н2Р,4 ; 5,т,612000,,АМГ6,55 ; 60; 60; 65,т,592000
АМГ3,6 ; 8,т,538000,,,70 ; 75; 75; 80,,
АМГ3,10 ,т,740000,,,90 ; 100,,
АМГ3М,0.8 ,т,543000,,АМГ6Б,20 ,т,596000
АМГ3М,1 ,т,535000,,АМГ6Б,20 ,т,608000
АМГ3М,1 ; 1.2,т,540000,,АМГ6Б,22 ; 25; 30; 35,т,596000
АМГ3М,1.5 ,т,458000,,,35 ; 40,,
АМГ3М,1.5 ,т,535000,,АМЦ,18 ; 22,т,480000
АМГ3М,1.5 ,т,540000,,АМЦ,25 ; 30,т,410000
АМГ3М,2 ,т,498000,,АМЦ,35 ,т,480000
АМГ3М,2 ; 2.5,т,540000,,АМЦ,35 ,т,489000
АМГ3М,3 ,т,535000,,АМЦ,40 ,т,480000
АМГ3М,3 ,т,540000,,АМЦ,45 ,т,410000
АМГ3М,4 ; 5; 6; 8,т,538000,,АЛЮМИНИЕВАЯ ПРОВОЛОКА,,,
АМГ3М (5754) ИМПОРТ,1.2 ; 1.5,т,406000,,,диаметр,Ед.изм,Цена
АМГ3М уценка,0.5 ; 0.8; 2; 3,т,300000,,АД1,1.6 ; 2,т,584000
АМГ5М,1.5 ; 2; 3,т,733000,,АД1,3 ; 4; 5,т,570000
АМГ5М,4 ,т,572000,,АД1,6 ,т,527000
АМГ5М,4 ; 5; 6; 8,т,728000,,АЛЮМИНИЕВЫЙ ПРОФИЛЬ,,,
АМГ5М,10 ,т,964000,,Марка,толщина,Ед.изм,Цена
АМГ6,6 ; 8,т,750000,,АД31Т1 (АВА-0747) Лопасть поворотная(капля),0 ,т,309000
АМГ6БМ,1 ,т,500000,,,,,
АМГ6БМ,1 ; 2; 3,т,757000,,,,,
АМГ6БМ,4 ; 5,т,750000,,АД31Т1 (АВА-0748) Рамка  двухрядной решетки,25 ,т,309000
АМГ6М,1 ; 1.5; 2; 3,т,757000,,,,,
АМГ6М,4 ; 5; 6; 8,т,750000,,,,,
АМЦМ,0.5 ,т,536000,,АД31Т1 (АВА-0907) Рамка 45град. наружней решетки,30 ,т,309000
АМЦМ,1 ; 1.2; 1.5,т,532000,,,,,
АМЦМ,2 ,т,527000,,,,,
АМЦМ,2 ; 2.5; 3,т,532000,,АД31Т1 (АВА-3514) Лопасть 18 ассиметричная,0 ,т,309000
АМЦМ,4 ; 5; 6; 8,т,530000,,,,,
АМЦМ ИМПОРТ,4 ,т,473000,,,,,
АМЦМ Повышенное качество отделки поверхности,0.8 ,т,557000,,АЛЮМИНИЕВАЯ ТРУБА,,,
,,,,,"Марка, диаметр",стенка,Ед.изм,Цена
,,,,,АД31Т1         6,1 ,т,532000
АМЦН2,0.8 ,т,546000,,АД31Т1         8,1 ,т,453000
АМЦН2,1.2 ; 1.5; 2,т,540000,,АД31Т1        10,1 ; 10,т,453000
ВД1 (1105) А МР,4 ,т,525000,,АД31Т1        12,1 ,т,453000
ПВЛ,0.8 ,шт,199,,АД31Т1        14,1 ,т,532000
ПВЛ,0.8 ,шт,242,,АД31Т1        15,15 ,т,453000
ПВЛ,0.8 ,шт,397,,АД31Т1        16,"1 ; 1,2; 1,5; 2",т,453000
ПВЛ,0.8 ,шт,484,,АД31Т1        18,1 ; 2,т,453000
ПВЛ,0.8 ,шт,797,,АД31Т1        20,"1,5 ; 2; 10; 20",т,453000
ПВЛ,0.8 ,шт,968,,,20 ,,
АЛЮМИНИЕВАЯ ПЛИТА,,,,,АД31Т1        22,2 ,т,453000
,толщина,Ед.изм,Цена,,АД31Т1        25,"1,5 ; 2; 3; 25",т,453000
АД1,14 ; 16,т,488000,,АД31Т1        30,"1,5 ; 2; 3; 15; 15",т,453000
АД1,20 ; 25,т,425000,,,20 ; 30,,
АМГ2,14 ; 16,т,678000,,АД31Т1        32,1 ; 2; 3,т,453000
АМГ2,18 ; 20; 30; 35,т,490000,,АД31Т1        35,2 ; 35,т,453000
,40 ; 45,,,,АД31Т1        40,"2 ; 2,5; 3; 20; 25",т,453000
АМГ2,70 ; 80,т,400000,,,30 ; 40; 40,,
АМГ3,12 ; 14; 15,т,697000,,АД31Т1        45,2 ,т,453000
АМГ3,18 ,т,620000,,АД31Т1        50,"2 ; 2,5; 3; 4; 20",т,453000
АМГ3,20 ; 25; 28; 30,т,508000,,,30 ; 50; 50,,
,40 ,,,,АД31Т1        55,"2 ; 2,5",т,453000
АМГ3 уценка,35 ,т,367000,,АД31Т1        60,2 ; 3; 5; 20; 25,т,453000
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
АЛЮМИНИЕВАЯ ТРУБА (продолжение),,,,,,120 ; 140; 150; 160,,
"Марка, диаметр",стенка,Ед.изм,Цена,,БрОФ10-1,30 ; 40; 50; 60,т,2040000
,30 ; 40; 40; 60,,,,,90 ; 100; 120,,
,60 ,,,,БрОФ7-0.2,30 ; 40; 50; 60,т,2040000
АД31Т1        65,2 ,т,453000,,,90 ; 120; 150,,
АД31Т1        75,2 ,т,453000,,БрОЦС5-5-5,20 ; 25,т,1180000
АД31Т1        80,3 ; 5; 20; 40; 40,т,453000,,БрОЦС5-5-5,35 ; 60; 65; 70,т,1170000
,60 ; 80,,,,,75 ; 80; 85; 90,,
АД31Т1        90,3 ; 5,т,453000,,,95 ; 100; 110; 120,,
АД31Т1       100,3 ; 5; 20; 40; 50,т,453000,,,130 ; 140,,
,60 ; 80; 100; 100,,,,БрОЦС5-5-5,150 ; 160; 170; 180,т,1180000
АД31Т1       120,60 ; 120,т,453000,,,200 ,,
АМГ5М        38,3 ,т,1535000,,БрОЦС5-5-5,220 ; 230; 240; 280,т,1170000
АМГ5М        50,3 ,т,1535000,,,300 ,,
АМГ5М        60,5 ,т,1682000,,ДЮРАЛЕВЫЙ КРУГ,,,
АМГ5М        75,5 ,т,1154000,,Марка,диаметр,Ед.изм,Цена
АМГ5М        80,5 ,т,1154000,,В95,70 ,т,737000
АМГ5М        90,5 ,т,1154000,,В95,80 ,т,489000
АМГ5М       100,5 ,т,1154000,,В95,100 ,т,737000
АМГ5М       120,10 ,т,1080000,,В95,120 ; 140; 180,т,636000
АМГ6М        60,8 ,т,1611000,,В95 РТ-Техприемка,12 ; 30,т,489000
АМГ6М       110,5 ,т,1611000,,В95 РТ-Техприемка,90 ,т,752000
АЛЮМИНИЕВЫЙ УГОЛОК,,,,,В95 РТ-Техприемка,150 ,т,649000
полка,полка,Ед.изм,Цена,,В95 РТ-Техприемка,170 ,т,484000
АД31Т1   10x10,"1,2 ",т,453000,,В95 РТ-Техприемка,220 ,т,649000
АД31Т1   12x12,"1,5 ",т,487000,,В95 РТ-Техприемка,260 ; 270,т,600000
АД31Т1   15x15,"1 ; 1,2; 1,5; 2",т,453000,,В95Т1,12 ,т,750000
АД31Т1   20x10,"1,2 ",т,453000,,В95Т1,14 ,т,862000
АД31Т1   20x20,"1 ; 1,5; 2",т,453000,,В95Т1,18 ,т,825000
АД31Т1   25x25,"1,2 ; 1,5; 2; 3",т,453000,,В95Т1,20 ,т,775000
АД31Т1   30x15,2 ,т,453000,,В95Т1,22 ,т,620000
АД31Т1   30x20,2 ; 3,т,453000,,В95Т1,30 ; 58,т,768000
АД31Т1   30x30,"1,2 ; 1,5; 2; 3",т,453000,,В95Т1 РТ-Техприемка,8 ; 10; 12,т,750000
АД31Т1   35x35,2 ; 3,т,453000,,В95Т1 РТ-Техприемка,20 ,т,791000
АД31Т1   40x20,2 ,т,453000,,В95Т1 РТ-Техприемка,22 ,т,620000
АД31Т1   40x40,2 ; 3; 4,т,453000,,В95Т1 РТ-Техприемка,45 ; 50; 80; 100,т,783000
АД31Т1   50x20,2 ,т,453000,,В95Т1 РТ-Техприемка,120 ; 130; 150; 160,т,666000
АД31Т1   50x25,3 ,т,453000,,Д16,8 ; 10; 12,т,947000
АД31Т1   50x30,2 ; 3,т,453000,,Д16,15 ,т,757000
АД31Т1   50x50,"1,5 ; 2; 3; 5",т,453000,,Д16,25 ; 28,т,656000
АД31Т1   60x20,2 ,т,453000,,Д16,30 ; 32; 35; 40,т,560000
АД31Т1   60x30,2 ,т,453000,,,55 ; 60; 75; 85,,
АД31Т1   60x40,2 ; 3; 4,т,453000,,,95 ; 100,,
АД31Т1   60x60,2 ; 3,т,453000,,Д16,105 ; 110; 115; 120,т,512000
АД31Т1   80x40,3 ,т,453000,,,125 ; 130; 135; 140,,
АД31Т1   80x80,3 ; 6,т,453000,,,145 ; 160; 170; 180,,
АД31Т1  100x100,10 ,т,453000,,,190 ; 210; 230; 240,,
АД31Т1  100x40,3 ,т,453000,,,250 ,,
АД31Т1  100x50,5 ,т,453000,,Д16,260 ; 270; 280; 300,т,660000
АД31Т1  120x40,3 ,т,453000,,Д16,320 ; 330; 350,т,674000
АМг5   40x25,4 ,т,1536000,,Д16Т,6 ,т,1840000
БРОНЗОВЫЙ КРУГ,,,,,Д16Т,8 ; 10; 12; 14,т,862000
Марка,диаметр,Ед.изм,Цена,,Д16Т,15 ; 17; 18; 19,т,757000
БрАЖ9-4,16 ; 18; 20; 22,т,1380000,,Д16Т,25 ; 26,т,656000
,25 ; 28; 30; 32,,,,Д16Т,30 ,т,654000
,34 ; 35; 38; 40,,,,Д16Т,32 ,т,560000
,42 ; 45; 48; 50,,,,Д16Т,34 ,т,654000
,55 ; 60; 70; 75,,,,Д16Т,35 ; 38; 40; 42,т,560000
,80 ; 85; 90; 95,,,,,43 ; 50; 55; 56,,
,100 ; 110; 120; 130,,,,,58 ; 62; 65; 70,,
,140 ; 150; 160; 170,,,,,75 ; 85; 90,,
,180 ; 190; 200; 210,,,,Д16Т,105 ; 110; 120; 125,т,539000
,220 ; 230; 250; 300,,,,,130 ; 135; 140; 145,,
БРАЖМц10-3-1.5,16 ; 18; 20; 30,т,1392000,,,155 ; 160; 170; 180,,
,35 ; 40; 45; 50,,,,,190 ; 200; 210; 220,,
,55 ; 60; 65; 80,,,,,230 ; 250,,
,85 ; 90; 100; 110,,,,Д16Т П,30 ,т,655000
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ДЮРАЛЕВЫЙ КРУГ (продолжение),,,,,Д16Т        20 РТ-Техприемка,3 ,т,1596000
Марка,диаметр,Ед.изм,Цена,,,,,
Д16Т П,50 ,т,572000,,Д16Т        22,5 ,т,1580000
Д1Т РТ-Техприемка,10 ; 12,т,871000,,Д16Т        25,5 ,т,1580000
Д1Т РТ-Техприемка,60 ; 70,т,574000,,Д16Т        30,3 ,т,1627000
2024 T351 (Д16т),17 ,т,538000,,Д16Т        30 РТ-Техприемка,3 ; 5,т,1660000
7075 T6511  (В95Т1),8 ; 10,т,700000,,,,,
7075 T6511  (В95Т1),20 ,т,750000,,Д16Т        34 РТ-Техприемка,5 ,т,1660000
7075 T6511  (В95Т1),40 ,т,590000,,,,,
ДЮРАЛЕВЫЙ ЛИСТ,,,,,Д16Т        35 РТ-Техприемка,5 ,т,1596000
Марка,толщина,Ед.изм,Цена,,,,,
Д16,6 ; 8,т,780000,,Д16Т        40 РТ-Техприемка,5 ,т,1596000
Д16АМ,0.8 ,т,1132000,,,,,
Д16АМ,1 ; 1.2; 1.5; 2,т,792000,,Д16Т        55 РТ-Техприемка,5 ,т,1660000
Д16АМ,2.5 ,т,570000,,,,,
Д16АМ,3 ,т,792000,,Д16Т        70,3 ,т,1500000
Д16АМ,4 ; 5; 6,т,783000,,Д16Т        70 РТ-Техприемка,7 ,т,1471000
Д16АТ,0.5 ,т,1069000,,,,,
Д16АТ,1 ,т,995000,,Д16Т        70 РТ-Техприемка,10 ,т,1530000
Д16АТ,1.2 ,т,746000,,,,,
Д16АТ,1.5 ,т,890000,,Д16Т        70 РТ-Техприемка,"12,5 ",т,1471000
Д16АТ,1.5 ,т,908000,,,,,
Д16АТ,2 ; 2.5; 3; 3.5,т,890000,,Д16Т        75 РТ-Техприемка,5 ,т,1471000
,5 ,,,,,,,
Д16АТ,5 ; 6,т,995000,,Д16Т        75 РТ-Техприемка,10 ,т,1530000
Д16АТ,8 ,т,890000,,,,,
Д16Т,2 ; 8,т,890000,,Д16Т        80 РТ-Техприемка,10 ,т,1530000
ДЮРАЛЕВАЯ ПЛИТА,,,,,,,,
,толщина,Ед.изм,Цена,,Д16Т        85 РТ-Теприемка,15 ,т,1471000
В95,18 ,т,691000,,,,,
В95,25 ; 30; 35; 40,т,623000,,Д16Т        85 РТ-Техприемка,10 ,т,1471000
,45 ,,,,,,,
В95,50 ,т,611000,,Д16Т        90 РТ-Теприемка,"10 ; 12,5",т,1530000
В95 Т1,45 ; 50,т,735000,,,,,
В95Б,16 ,т,691000,,Д16Т        95 РТ-Теприемка,"12,5 ",т,1471000
В95Б,20 ; 25; 30; 40,т,623000,,,,,
В95Б,50 ,т,611000,,Д16Т       100 РТ-Техприемка,15 ,т,1072000
Д16,14 ; 15,т,846000,,,,,
Д16,18 ; 20; 22; 25,т,514000,,Д16Т       110 РТ-Техприемка,10 ,т,1471000
Д16,25 ,т,524000,,,,,
Д16,28 ; 30; 32; 35,т,514000,,Д16Т       110 РТ-Техприемка,15 ; 20,т,1072000
,40 ; 45; 50,,,,,,,
Д16,60 ; 65; 75; 80,т,510000,,Д16Т       280,45 ,т,750000
,90 ; 120,,,,ЛАТУННЫЙ КРУГ,,,
Д16Б,15 ,т,520000,,Марка,диаметр,Ед.изм,Цена
Д16Б,18 ; 20; 25; 30,т,514000,,Л63,5 ; 6,т,1210000
,35 ; 40; 45,,,,Л63,8 ; 9; 10; 12; 14,т,1182000
Д16Б,60 ; 85,т,510000,,,15 ; 18; 20; 22,,
Д16Т,12 ; 16,т,980000,,,24 ; 25; 27; 28,,
Д16Т,18 ; 20; 22; 25,т,590000,,,30 ; 32; 35; 45,,
,28 ; 30; 35; 40,,,,,50 ; 55; 60; 65,,
Д16Т,40 ,т,602000,,,85 ; 90; 100; 140,,
Д16Т,45 ; 50,т,590000,,,150 ,,
Д16Т,55 ; 60; 65; 70,т,586000,,ЛС59-1,3 ,т,1191000
Д16Т,70 ,т,598000,,ЛС59-1,4 ; 4.5,т,1170000
Д16Т,75 ; 80; 100; 120,т,586000,,ЛС59-1,5 ; 6,т,1073000
ДЮРАЛЕВЫЙ ШЕСТИГРАННИК,,,,,ЛС59-1,7 ; 8; 9; 10,т,976000
Марка,диаметр,Ед.изм,Цена,,ЛС59-1,11 ; 12; 13; 14,т,960000
Д16Т,8 ,т,1231000,,,15 ; 16; 17; 18,,
Д16Т,10 ; 12,т,788000,,,19 ; 20; 22; 23,,
Д16Т,14 ,т,865000,,,24 ; 25; 27; 28,,
Д16Т,19 ,т,790000,,,30 ; 32; 35; 36,,
Д16Т,22 ; 24,т,700000,,,38 ; 40; 42; 45,,
2024 T351 (Д16т),10 ; 12,т,649000,,,48 ; 50; 55; 60,,
2024 T351 (Д16т),22 ,т,587000,,,65 ; 70; 75; 80,,
ДЮРАЛЕВАЯ ТРУБА,,,,,,85 ; 90; 95; 100,,
"Марка, диаметр",стенка,Ед.изм,Цена,,,110 ; 140,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,1.5 ; 2; 2; 2.5,,
ЛС59-1,150 ,т,970000,,,3 ; 4; 4; 5; 6; 8,,
ЛАТУННАЯ ЛЕНТА,,,,,,10 ; 12; 12; 14,,
Марка,размер,Ед.изм,Цена,,,15 ; 25,,
Л63,0.1 ,т,1201000,,М1,35 ; 40; 60; 80,т,1479000
Л63,0.1 ,т,1212000,,МЕДНАЯ ТРУБКА,,,
Л63,0.2 ; 0.3; 0.4; 0.5,т,1201000,,Тех.хар,диаметр,Ед.изм,Цена
,0.6 ; 0.7; 0.8,,,,мяг,4 ,т,1722000
ЛАТУННЫЙ ЛИСТ,,,,,мяг,4 ,т,1736000
Марка,толщина,Ед.изм,Цена,,мяг,5 ,т,1702000
Л63,0.4 ; 0.5; 0.5,т,1104000,,мяг,5 ; 6,т,1716000
Л63,0.5 ,шт,1300,,мяг,8 ,т,1702000
Л63,0.6 ; 0.7; 0.8; 0.8,т,1104000,,мяг,8 ,т,1716000
,1 ; 1.2; 1.2; 1.5,,,,мяг,10 ; 12,т,1702000
,1.8 ; 2; 2; 2.5,,,,мяг,12 ,т,1716000
,2.5 ; 3; 3; 3.5,,,,мяг,14 ,т,1702000
,4 ; 5; 6; 6; 7; 8,,,,мяг,14 ,т,1716000
,8 ; 10; 10; 12; 14,,,,мяг,16 ,т,1702000
,15 ; 16; 20; 25,,,,мяг,16 ,т,1716000
Л63,30 ; 40,т,1124000,,мяг,18 ; 20; 22,т,1702000
ЛС59-1,0.5 ; 0.8; 1; 1.2,т,1151000,,мяг,28 ; 30,т,1728000
,2 ; 2.5; 3; 4; 5,,,,мяг УН,4 ,т,1736000
,6 ; 7; 8; 10; 12,,,,мяг УН,6 ; 8; 12,т,1716000
,14 ; 15; 16; 18,,,,МЕДНАЯ ШИНА,,,
,20 ; 22; 25,,,,,толщина,Ед.изм,Цена
ЛС59-1,30 ; 35; 40,т,1176000,,,15 ; 20; 20; 25,т,1452000
ЛАТУННАЯ ТРУБА,,,,,,25 ; 30; 35; 40,,
"Марка, диаметр",толщина,Ед.изм,Цена,,,50 ; 60; 80; 100,,
Л63         8,1 ,т,1542000,,,120 ,,
Л63        10,"1,5 ",т,1542000,,,,,
Л63        12,"1,5 ",т,1542000,,,,,
Л63        14,"1,5 ",т,1542000,,,,,
Л63        16,"1,5 ",т,1542000,,,,,
Л63        18,2 ,т,1542000,,,,,
Л63        20,"1,5 ; 2",т,1542000,,,,,
ЛАТУННЫЙ ШЕСТИГРАННИК,,,,,,,,
Марка,диаметр,Ед.изм,Цена,,,,,
Л63,8 ; 10; 12; 14; 17,т,1203000,,,,,
,19 ; 22; 30,,,,,,,
ЛС59-1,6 ,т,1088000,,,,,
ЛС59-1,7 ; 8; 9; 10,т,983000,,,,,
ЛС59-1,11 ; 13; 14; 17,т,975000,,,,,
,19 ; 22; 24; 27,,,,,,,
,30 ; 32; 41; 46,,,,,,,
,55 ; 60,,,,,,,
МЕДНЫЙ КРУГ,,,,,,,,
Марка,диаметр,Ед.изм,Цена,,,,,
М1,5 ; 6; 7; 8; 9; 10,т,1452000,,,,,
,12 ,,,,,,,
М1,14 ,т,1421000,,,,,
М1,15 ; 16; 18; 20,т,1452000,,,,,
,22 ; 24; 27; 30,,,,,,,
,35 ; 38,,,,,,,
М1,40 ; 42; 45; 50,т,1472000,,,,,
,55 ; 60; 65; 70,,,,,,,
,75 ; 80; 85; 90,,,,,,,
,100 ; 110; 120; 130,,,,,,,
,140 ; 150,,,,,,,
МЕДНАЯ ЛЕНТА,,,,,,,,
Марка,толщина,Ед.изм,Цена,,,,,
М1,0.1 ,т,1688000,,,,,
М1,0.2 ; 0.3; 0.4; 0.5,т,1624000,,,,,
МЕДНЫЙ ЛИСТ,,,,,,,,
Марка,толщина,Ед.изм,Цена,,,,,
М1,0.5 ,т,1465000,,,,,
М1,0.5 ,шт,6500,,,,,
М1,0.6 ; 0.8; 0.8; 1,т,1465000,,,,,
